,year,latitude,longitude,rainfall,temperature
145,1980,9.189261731762452,78.96695353270924,0.0,32.25081
146,1980,8.655061304413948,78.12712698593015,0.0,32.99054
147,1980,8.858651,77.98359,1.1560109411595298,32.7898
148,1980,8.906010146685151,78.19054737392575,0.0,32.99054
149,1980,8.858651,77.73359,1.7141211188800347,32.7898
150,1980,9.108651,77.73359,1.4836571782908805,31.540348
151,1980,9.108651,77.98359,1.2675057833637695,31.540348
152,1980,9.108651,78.23359,0.0,32.25081
153,1980,9.358651,77.73359,1.845322642251442,31.540348
154,1980,9.358651,77.98359,1.2274717719502788,31.540348
155,1980,9.168933520647332,78.72130319332682,1.4242344168854542,32.25081
156,1980,9.173331356940494,79.12844666666668,1.043095885221261,33.449192
157,1980,9.358651,78.48359,1.54921185284283,32.25081
158,1980,9.358651,78.73359,1.4242344168854542,32.25081
159,1980,9.349003757324596,78.89394259238955,0.0,32.25081
160,1980,9.608651,78.48359,1.581731662398479,32.25081
161,1980,9.632639033302816,78.93868052414192,0.0,32.25081
162,1980,9.608651,78.73359,1.4976063175686722,32.25081
163,1980,9.358651,77.48359,2.006773069785918,31.540348
164,1980,9.358651,76.98359,2.8955982091322623,30.871817
165,1980,9.358651,77.23359,2.531215929146347,31.540348
166,1980,9.608651,77.48359,2.113153021477285,31.540348
167,1980,9.608651,76.98359,3.828787654923285,30.871817
168,1980,9.608651,77.23359,2.275550998462354,31.540348
169,1980,9.858651,76.98359,5.672998116275326,30.871817
170,1980,9.858651,77.23359,1.7902925493694395,31.540348
171,1980,9.858651,77.48359,2.507369264736365,31.540348
172,1980,10.108651,76.98359,6.308175443870122,28.55583
173,1980,9.358651,78.23359,1.3462811817562643,32.25081
174,1980,9.608651,78.23359,1.3154302065367582,32.25081
175,1980,9.608651,77.73359,2.128152585257598,31.540348
176,1980,9.608651,77.98359,1.4633127326563082,31.540348
177,1980,9.858651,78.23359,2.3366989867934764,32.25081
178,1980,9.858651,77.73359,1.7973882626803197,31.540348
179,1980,9.858651,77.98359,1.1731136344332511,31.540348
180,1980,10.108651,78.23359,1.9808231071451967,34.072483
181,1980,10.108651,77.98359,1.3899591657959047,30.743671
182,1980,10.108651,77.73359,2.194174862950226,30.743671
183,1980,9.90476449990838,79.16062087625477,0.0,33.449192
184,1980,9.858651,78.48359,1.8281402045178927,32.25081
185,1980,9.858651,78.73359,1.7315887571643285,32.25081
186,1980,9.858974993974783,78.98326131484905,0.0,32.25081
187,1980,10.108651,78.98359,1.8382305555004887,34.072483
188,1980,10.108651,78.73359,1.8921015421386624,34.072483
189,1980,10.124094130000348,79.19583245478975,0.0,33.44615
190,1980,10.108651,78.48359,2.063958697468857,34.072483
191,1980,10.358651,78.48359,2.0819520543792533,34.072483
192,1980,10.358651,79.23359,1.9842814072722288,33.44615
193,1980,10.108651,77.23359,1.0615500846236456,30.743671
194,1980,10.108651,77.48359,1.4279952914011282,30.743671
195,1980,10.358651,77.48359,2.322165290148206,30.743671
196,1980,10.358651,76.98359,3.141115083476233,28.55583
197,1980,10.358651,77.23359,2.838844316171818,30.743671
198,1980,10.608651,77.23359,1.3730578065895644,30.743671
199,1980,10.608651,76.98359,1.7258132728722575,28.55583
200,1980,10.608651,77.48359,2.2016768138550344,30.743671
201,1980,10.858651,77.48359,1.8571026563603696,30.743671
202,1980,10.858651,77.23359,1.3783632133339272,30.743671
203,1980,10.358651,78.98359,1.1952889666286974,34.072483
204,1980,10.358651,78.73359,1.5647567757736138,34.072483
205,1980,10.608651,79.23359,1.850336861944264,33.44615
206,1980,10.608651,78.48359,2.308163166290424,34.072483
207,1980,10.608651,78.73359,1.3739443562232732,34.072483
208,1980,10.608651,78.98359,2.187179318624116,34.072483
209,1980,10.858651,78.98359,1.4310135924425282,34.072483
210,1980,10.858651,79.23359,1.7275237553839475,33.44615
211,1980,10.858651,78.48359,0.9145272270740707,34.072483
212,1980,10.858651,78.73359,1.0095132948637335,34.072483
213,1980,10.358651,77.98359,2.4039359326001075,30.743671
214,1980,10.358651,77.73359,1.6929902806267387,30.743671
215,1980,10.358651,78.23359,1.357265114295678,34.072483
216,1980,10.608651,78.23359,1.048134155632531,34.072483
217,1980,10.608651,77.98359,1.5138132503368165,30.743671
218,1980,10.608651,77.73359,1.789283639420577,30.743671
219,1980,10.858651,78.23359,1.2569272273469492,34.072483
220,1980,10.858651,77.98359,1.3618948004854834,30.743671
221,1980,10.858651,77.73359,2.148362652607303,30.743671
222,1980,11.108651,78.23359,1.0990199724751744,34.004597
223,1980,11.108651,78.48359,1.09461464912025,34.004597
224,1980,11.108651,79.23359,1.518279021208892,33.473186
225,1980,11.108651,78.98359,1.249189309816543,34.004597
226,1980,11.108651,78.73359,0.8449113548941951,34.004597
227,1980,11.358651,78.48359,1.324648942452311,34.004597
228,1980,11.358651,78.98359,1.489611449910969,34.004597
229,1980,11.358651,78.73359,1.2084752178745843,34.004597
230,1980,11.608651,78.73359,1.4734205552504036,34.004597
231,1980,11.608651,78.48359,1.2306499072844213,34.004597
232,1980,11.608651,78.98359,1.7172861216498203,34.004597
233,1980,11.108651,77.98359,1.6019328463354396,30.20233
234,1980,11.108651,77.73359,1.3176545689666206,30.20233
235,1980,11.358651,77.73359,1.6577589897428706,30.20233
236,1980,11.358651,77.98359,1.534157822081626,30.20233
237,1980,11.358651,78.23359,1.5494107557409773,34.004597
238,1980,11.608651,77.98359,1.7882885546550724,30.20233
239,1980,11.608651,77.73359,2.0824071753546187,30.20233
240,1980,11.608651,78.23359,1.2000335309593404,34.004597
241,1980,11.858651,77.98359,2.108563646959151,30.20233
242,1980,11.858651,77.73359,2.15200196570956,30.20233
243,1980,11.858651,78.73359,1.3373112597914991,34.004597
244,1980,11.858651,78.98359,1.4777016286112246,34.004597
245,1980,11.858651,78.48359,1.3853074640361338,34.004597
246,1980,12.108651,78.73359,1.7885461862458558,32.545113
247,1980,12.108651,78.48359,1.4216246690621468,32.545113
248,1980,12.108651,78.98359,1.1816822616739675,32.545113
249,1980,12.358651,78.73359,1.5885450674902872,32.545113
250,1980,12.358651,78.48359,1.5738330043933757,32.545113
251,1980,12.358651,78.98359,1.6528566898218269,32.545113
252,1980,12.608651,78.48359,1.1470545151276017,32.545113
253,1980,10.20799842054835,79.86291578773037,0.0,33.44615
254,1980,10.21065903417562,79.73751316450394,0.0,33.44615
255,1980,10.219553775657022,79.48844558768361,0.0,33.44615
256,1980,10.340030914842112,79.86158517726527,0.0,33.44615
257,1980,10.358651,79.48359,0.0,33.44615
258,1980,10.358651,79.73359,0.0,33.44615
259,1980,10.608514821750536,79.73340836460366,2.533644009096538,33.44615
260,1980,10.53522295691596,79.85962552488276,2.533644009096538,33.44615
261,1980,10.608651,79.48359,1.9988703214731367,33.44615
262,1980,10.8589983255072,79.73272919812403,2.4067007553015576,33.44615
263,1980,10.938375065960658,79.8612340423092,2.345507329462168,33.44615
264,1980,10.858651,79.48359,1.8551654650580365,33.44615
265,1980,11.105398500745617,79.72547409881817,2.345507329462168,33.473186
266,1980,10.98740502763719,79.8591401638381,2.345507329462168,33.44615
267,1980,11.108651,79.48359,2.098601991687316,33.473186
268,1980,11.358651,79.23359,1.9371646632099413,33.473186
269,1980,11.358651,79.48359,2.397156996703376,33.473186
270,1980,11.35820620959481,79.70376219715457,2.4285582171885367,33.473186
271,1980,11.608651,79.23359,1.7451817599313506,33.473186
272,1980,11.608651,79.48359,1.8416484024558888,33.473186
273,1980,11.610942556690796,79.71284826231813,2.2311737108670298,33.473186
274,1980,11.858651,79.23359,1.8761251165730053,33.473186
275,1980,11.942892165217788,79.87203306728718,1.898483701823839,33.473186
276,1980,11.861146434761736,79.73013219451735,2.136151099547011,33.473186
277,1980,11.858651,79.48359,2.305821897533259,33.473186
278,1980,12.108651,79.23359,1.4001420110952658,33.913837
279,1980,12.133481787857209,79.93187533894883,0.0,33.913837
280,1980,12.108651,79.73359,1.898483701823839,33.913837
281,1980,12.108651,79.48359,2.064199093749614,33.913837
282,1980,12.432685793701616,80.139004273279,0.0,33.746117
283,1980,12.620546179881895,80.1653990578495,0.0,33.746117
284,1980,12.358651,79.23359,1.8792572531218088,33.913837
285,1980,12.358651,79.73359,2.027878377199825,33.913837
286,1980,12.360375992440872,79.97794011427688,0.0,33.913837
287,1980,12.358651,79.48359,2.5958996793367173,33.913837
288,1980,12.608651,79.23359,2.9360430588324866,33.913837
289,1980,12.608651,79.48359,2.638961671052572,33.913837
290,1980,12.608651,79.98359,2.979357376796463,33.913837
291,1980,12.608651,79.73359,2.2034769424853105,33.913837
292,1980,12.858651,79.23359,2.17352073407564,33.913837
293,1980,12.858651,79.48359,1.7594987473608366,33.913837
294,1980,12.866233224010326,80.19644192499528,0.0,33.746117
295,1980,13.112674613728403,80.22775016993437,0.0,34.0663
296,1980,13.215579626373648,80.35952341752754,2.754543067042619,34.0663
297,1980,13.262169000527177,80.36064558104401,2.754543067042619,34.0663
298,1980,12.858651,79.98359,3.340771132561027,33.913837
299,1980,12.858651,79.73359,1.7708960947443226,33.913837
300,1980,13.108651,79.73359,2.605353162710458,33.59675
301,1980,13.108651,79.48359,1.4362139193738093,33.59675
302,1980,13.108651,79.23359,1.4635388933000018,33.59675
303,1980,13.108651,79.98359,3.157425814435456,33.59675
304,1980,13.358651,79.23359,1.769833039553439,33.59675
305,1980,13.358651,79.73359,2.625106124563621,33.59675
306,1980,13.358651,79.98359,3.629587775615395,33.59675
307,1980,13.358651,79.48359,2.415585455510134,33.59675
308,1980,13.350975148491909,80.21674065701569,2.754543067042619,34.0663
309,1980,13.60495118245543,80.19541285146734,3.1340487635607928,34.0663
310,1980,13.84572536031099,80.17164876379164,3.4959499364505047,34.0663
311,1980,13.858651,79.98359,3.6360166961215232,33.59675
312,1980,14.108102968487994,79.98172864037724,2.6873649079454403,34.204678
313,1980,13.608651,79.23359,2.243890914109236,33.59675
314,1980,13.608651,79.73359,3.9083065177044256,33.59675
315,1980,13.608651,79.48359,1.796733179521528,33.59675
316,1980,13.608651,79.98359,3.5613299844776347,33.59675
317,1980,13.858651,79.23359,2.3224553496785503,33.59675
318,1980,13.858651,79.48359,3.0347944643816662,33.59675
319,1980,13.858651,79.73359,3.671600648084951,33.59675
320,1980,14.108651,79.23359,3.0595797334130994,34.204678
321,1980,14.108651,79.48359,3.347741635282183,34.204678
322,1980,14.108651,79.73359,3.0343729001902493,34.204678
323,1980,14.085857806150653,80.13966587500335,0.0,34.112053
324,1980,14.358651,79.98359,2.169785056446419,34.204678
325,1980,14.356588722470208,80.14299211938429,0.0,34.112053
326,1980,14.608651,79.98359,2.226484485642344,34.204678
327,1980,14.574824088991647,80.13188182629062,0.0,34.112053
328,1980,11.858651,78.23359,1.778464026260571,34.004597
329,1980,12.108651,77.98359,1.7474442599697515,30.977789
330,1980,12.108651,77.73359,1.7965185178515035,30.977789
331,1980,12.108651,78.23359,1.3847835885737438,32.545113
332,1980,12.358651,77.73359,1.217556231863837,30.977789
333,1980,12.358651,77.98359,1.4136163740332337,30.977789
334,1980,12.358651,78.23359,1.7090291995046245,32.545113
335,1980,12.608651,77.98359,1.0942095848095548,30.977789
336,1980,12.608651,77.73359,1.0587212933950083,30.977789
337,1980,12.608651,78.23359,1.2267689808714586,32.545113
338,1980,12.608651,78.73359,1.587486128500902,32.545113
339,1980,12.608651,78.98359,1.6840751735605504,32.545113
340,1980,12.858651,78.48359,0.8542618458388281,32.545113
341,1980,12.858651,78.98359,1.7559562535559543,32.545113
342,1980,12.858651,78.73359,1.246511711957839,32.545113
343,1980,13.108651,78.48359,1.0765019197607302,32.23755
344,1980,13.108651,78.73359,1.3859827520295245,32.23755
345,1980,13.108651,78.98359,1.633991236162316,32.23755
346,1980,13.358651,78.48359,1.2866585962677914,32.23755
347,1980,13.358651,78.98359,1.5494211814035483,32.23755
348,1980,12.858651,77.98359,1.074882435546221,30.977789
349,1980,12.858651,78.23359,1.210614729978022,32.545113
350,1980,12.858651,77.73359,0.8364570856582924,30.977789
351,1980,13.108651,77.98359,1.268032782064761,30.423487
352,1980,13.108651,77.73359,2.055477152838081,30.423487
353,1980,13.108651,78.23359,1.1160035717194197,32.23755
354,1980,13.358651,77.73359,1.576425268268976,30.423487
355,1980,13.358651,77.98359,1.019107996684606,30.423487
356,1980,13.358651,78.23359,1.1210757159307354,32.23755
357,1980,13.608651,77.73359,1.2161202170158345,30.423487
358,1980,13.358651,78.73359,1.4584510044240562,32.23755
359,1980,13.608651,78.48359,1.310151653048771,32.23755
360,1980,13.608651,78.98359,1.98927976891317,32.23755
361,1980,13.608651,78.73359,1.4120501281663045,32.23755
362,1980,13.858651,78.48359,1.0850593745097763,32.23755
363,1980,13.858651,78.98359,2.100124180316925,32.23755
364,1980,13.858651,78.73359,2.155781862473553,32.23755
365,1980,14.108651,78.98359,1.9530873881256,33.540745
366,1980,14.108651,78.73359,2.1078062407020988,33.540745
367,1980,14.108651,78.48359,1.1840748220193582,33.540745
368,1980,13.608651,77.98359,1.0358474841494052,30.423487
369,1980,13.608651,78.23359,1.1645864080128774,32.23755
370,1980,13.858651,77.73359,0.8898101118825824,30.423487
371,1980,13.858651,78.23359,1.0063159451947186,32.23755
372,1980,13.858651,77.98359,0.962665277528144,30.423487
373,1980,14.108651,78.23359,1.049187853525245,33.540745
374,1980,14.108651,77.73359,1.1165146246511757,32.6075
375,1980,14.108651,77.98359,1.1373232289782311,32.6075
376,1980,14.358651,77.73359,1.0422865169051567,32.6075
377,1980,14.358651,78.23359,1.1858950044776573,33.540745
378,1980,14.358651,78.48359,1.180777224849482,33.540745
379,1980,14.358651,78.98359,1.836064137864471,33.540745
380,1980,14.358651,78.73359,1.7227318328627146,33.540745
381,1980,14.608651,78.48359,1.310898967616545,33.540745
382,1980,14.608651,78.98359,1.7679327885147,33.540745
383,1980,14.608651,78.73359,2.001706226764481,33.540745
384,1980,14.858651,78.48359,0.9611646778515128,33.540745
385,1980,14.858651,78.98359,1.544080987206248,33.540745
386,1980,14.858651,78.73359,1.3420840668710854,33.540745
387,1980,15.108651,78.98359,1.522669314849572,34.689796
388,1980,14.358651,79.23359,2.619174161020035,34.204678
389,1980,14.358651,79.48359,2.555879765582052,34.204678
390,1980,14.358651,79.73359,2.3298340742298165,34.204678
391,1980,14.608651,79.23359,2.244251922098665,34.204678
392,1980,14.608651,79.48359,2.1299319014034634,34.204678
393,1980,14.608651,79.73359,2.1190024785534605,34.204678
394,1980,14.858651,79.48359,2.065687143065728,34.204678
395,1980,14.858651,79.73359,2.11202275520954,34.204678
396,1980,14.858651,79.23359,1.814624153484738,34.204678
397,1980,15.108651,79.73359,2.325322955602505,34.514095
398,1980,14.358651,77.98359,1.1007581132112956,32.6075
399,1980,14.608651,77.73359,0.8943375811143651,32.6075
400,1980,14.608651,78.23359,1.093892355719225,33.540745
401,1980,14.608651,77.98359,0.899213963111893,32.6075
402,1980,14.858651,77.73359,0.8803262877089729,32.6075
403,1980,14.858651,78.23359,1.1116331583041636,33.540745
404,1980,14.858651,77.98359,0.8006017068859006,32.6075
405,1980,15.108651,77.73359,0.9440830669930724,33.889324
406,1980,15.108651,78.23359,1.253484509437462,34.689796
407,1980,15.108651,77.98359,0.936629208222113,33.889324
408,1980,15.108651,78.73359,1.2948596669472958,34.689796
409,1980,15.108651,78.48359,1.205565636153104,34.689796
410,1980,15.358651,78.73359,1.8597609755160704,34.689796
411,1980,15.358651,78.48359,1.52483778552768,34.689796
412,1980,15.358651,78.98359,1.60104428327393,34.689796
413,1980,15.608651,78.73359,1.7776561584832564,34.689796
414,1980,15.608651,78.98359,1.2353650763264443,34.689796
415,1980,15.608651,78.48359,1.4760828402931574,34.689796
416,1980,15.858651,78.73359,0.7443554000165619,34.689796
417,1980,15.858651,78.98359,0.5578460324901701,34.689796
418,1980,15.108651,79.23359,1.5841905568711092,34.514095
419,1980,15.108651,79.48359,2.272376487163898,34.514095
420,1980,15.358651,79.23359,1.657056536057282,34.514095
421,1980,15.358651,79.73359,2.399662951526583,34.514095
422,1980,15.358651,79.48359,2.13861330154815,34.514095
423,1980,15.608651,79.23359,1.6042564155666228,34.514095
424,1980,15.608651,79.48359,1.4927299067052335,34.514095
425,1980,15.608651,79.73359,2.7721173866687576,34.514095
426,1980,15.858651,79.23359,1.246455546773848,34.514095
427,1980,15.858651,79.48359,1.2638227354755494,34.514095
428,1980,16.38857794856875,81.72926457473808,3.7239485543038016,33.597324
429,1980,16.462776455643482,82.1649880071567,0.0,33.126183
430,1980,16.42592977983283,81.96588626384892,3.379785724961367,33.597324
431,1980,16.608651000000002,81.73359,3.7239485543038016,33.597324
432,1980,16.608651000000002,81.98359,3.379785724961367,33.597324
433,1980,16.613362118089107,82.2227176255294,0.0,33.126183
434,1980,16.72396412117025,82.36209896552013,3.1149598610246443,33.126183
435,1980,16.858651000000002,81.98359,3.009341138348879,33.597324
436,1980,16.855937303789208,82.22424809837506,3.1149598610246443,33.126183
437,1980,16.858651000000002,81.73359,3.382266344309179,33.597324
438,1980,17.108651000000002,81.98359,3.043971170574589,32.609264
439,1980,17.108651000000002,81.73359,2.5739649098590425,32.609264
440,1980,17.108651000000002,82.23359,2.8800781650539955,31.904322
441,1980,17.358651000000002,81.73359,3.1335537523601222,32.609264
442,1980,17.358651000000002,81.98359,3.0267385062583485,32.609264
443,1980,17.358651000000002,82.23359,2.360290203243494,31.904322
444,1980,17.608651000000002,81.73359,3.2369187434758646,32.609264
445,1980,16.833987998770112,82.37839329372217,0.0,33.126183
446,1980,17.14512685962843,82.44488512815653,2.3172124382210235,31.904322
447,1980,17.226505154686137,82.62268902333027,2.3172124382210235,31.904322
448,1980,17.37771222545642,82.7217674568354,2.511332125815212,31.904322
449,1980,17.358651000000002,82.48359,2.3172124382210235,31.904322
450,1980,17.43474271821839,82.95115075141099,0.0,31.904322
451,1980,17.608651000000002,82.73359,2.511332125815212,31.904322
452,1980,12.608651,76.73359,1.8673309816322363,27.589083
453,1980,12.608651,76.48359,1.1699793338979203,27.589083
454,1980,12.858651,76.23359,2.166071738945982,27.589083
455,1980,12.858651,76.73359,1.3653208851162852,27.589083
456,1980,12.858651,76.48359,1.6428761248542962,27.589083
457,1980,13.108651,76.73359,2.071102408926344,29.721544
458,1980,13.108651,76.23359,2.0614589077975256,29.721544
459,1980,13.108651,76.48359,0.6709096730773241,29.721544
460,1980,13.358651,76.23359,2.02207564961552,29.721544
461,1980,13.358651,76.73359,2.2820943562222307,29.721544
462,1980,12.608651,75.73359,6.339932599863231,29.317612
463,1980,12.608651,75.98359,1.4555611703239504,29.317612
464,1980,12.858651,75.98359,2.5643521547317505,29.317612
465,1980,12.858651,75.48359,13.68279402796688,29.317612
466,1980,12.858651,75.73359,6.17211053943862,29.317612
467,1980,13.108651,75.48359,9.07957350369034,29.407152
468,1980,13.108651,75.73359,5.657498888936036,29.407152
469,1980,13.108651,75.98359,2.211143182539712,29.407152
470,1980,13.358651,75.48359,6.624207113894935,29.407152
471,1980,13.358651,75.73359,2.903982343773047,29.407152
472,1980,13.358651,76.48359,1.936643023573147,29.721544
473,1980,13.608651,76.73359,1.6670919687288706,29.721544
474,1980,13.608651,76.23359,2.08822009154682,29.721544
